Start,d_name,Time,Name,code
00:00:16.162 ,стойка с опорой,7.139,rearing_sup,17
00:00:23.301 ,умывание,24.438,grooming,5
00:00:40.600 ,нос вверх,26.238,look_around,20
00:00:42.400 ,взаимодействие с педалью,26.448,around_wallwithlever,14
00:00:42.610 ,стойка с опорой,29.498,rearing_sup,17
00:00:45.660 ,подход к кормушке,30.828,approach_feeder,12
00:00:46.990 ,ест,46.658,feeder,9
00:01:02.820 ,подход к правой педали,51.638,approach_right,1
00:01:07.800 ,сидит под правой педалью,65.097,look_down,21
00:01:21.259 ,подход к левой педали,66.218,approach_left,7
00:01:22.380 ,голова на педали,67.558,around_right,4
00:01:23.720 ,подход к кормушке,69.328,approach_feeder,12
00:01:25.490 ,ест,75.892,feeder,9
00:01:32.054 ,нос вверх,76.748,look_around,20
00:01:32.910 ,подход к левой педали,81.908,approach_left,7
00:01:38.070 ,умывание,85.098,grooming,5
00:01:41.260 ,голова на педали,86.528,around_right,4
00:01:42.690 ,подход к кормушке,88.218,approach_feeder,12
00:01:44.380 ,ест,95.439,feeder,9
00:01:51.601 ,стойка с опорой,99.438,rearing_sup,17
00:01:55.600 ,подход к левой педали,101.608,approach_left,7
00:01:57.770 ,голова на педали,103.188,around_right,4
00:01:59.350 ,подход к кормушке,104.398,approach_feeder,12
00:02:00.560 ,ест,113.245,feeder,9
00:02:09.407 ,подход к правой педали,114.618,approach_right,1
00:02:10.780 ,взаимодействие с правой педалью,117.228,around_right,4
00:02:13.390 ,подход к левой педали,119.448,approach_left,7
00:02:15.610 ,голова на педали,120.378,around_right,4
00:02:16.540 ,подход к кормушке,122.538,approach_feeder,12
00:02:18.700 ,ест,125.468,feeder,9
00:02:21.630 ,подход к левой педали,128.578,approach_left,7
00:02:24.740 ,взаимодействие с педалью,129.888,around_wallwithlever,14
00:02:26.050 ,голова на педали,130.818,around_right,4
00:02:26.980 ,подход к кормушке,132.698,approach_feeder,12
00:02:28.860 ,ест,142.523,feeder,9
00:02:38.685 ,подход к левой педали,144.188,approach_left,7
00:02:40.350 ,голова на педали,145.708,around_right,4
00:02:41.870 ,подход к кормушке,147.278,approach_feeder,12
00:02:43.440 ,ест,153.212,feeder,9
00:02:49.374 ,подход к левой педали,155.728,approach_left,7
00:02:51.890 ,умывание,214.038,grooming,5
00:03:50.200 ,голова на педали,215.958,around_right,4
00:03:52.120 ,подход к кормушке,217.758,approach_feeder,12
00:03:53.920 ,ест,223.451,feeder,9
00:03:59.613 ,подход к левой педали,225.288,approach_left,7
00:04:01.450 ,голова на педали,226.648,around_right,4
00:04:02.810 ,подход к кормушке,228.098,approach_feeder,12
00:04:04.260 ,ест,232.928,feeder,9
00:04:09.090 ,подход к правой педали,241.36,approach_right,1
00:04:17.522 ,взаимодействие с левой педалью,243.988,around_left,3
00:04:20.150 ,голова на педали,244.998,around_right,4
00:04:21.160 ,подход к кормушке,246.378,approach_feeder,12
00:04:22.540 ,ест,251.998,feeder,9
00:04:28.160 ,подход к левой педали,254.018,approach_left,7
