Name,Start,Finish,code,duration,time_start,time_finish
feeder                   ,00:04:02.820 , 00:04:06.500,9,3.68,242.8,246.48
around_feeder            ,00:04:06.490 , 00:04:08.990,12,2.5,246.47,248.97
approach_right           ,00:04:08.990 , 00:04:11.160,2,2.17,248.97,251.14
push_right               ,00:04:11.160 , 00:04:12.290,1,1.13,251.14,252.27
approach_feeder          ,00:04:12.290 , 00:04:12.940,11,0.65,252.27,252.92
feeder                   ,00:04:12.970 , 00:04:16.840,9,3.87,252.95,256.82
approach_right           ,00:04:16.830 , 00:04:18.860,2,2.03,256.81,258.84
push_right               ,00:04:18.870 , 00:04:20.030,1,1.16,258.85,260.01
approach_feeder          ,00:04:20.050 , 00:04:20.560,11,0.51,260.03,260.54
feeder                   ,00:04:20.600 , 00:04:21.810,9,1.21,260.58,261.79
around_feeder            ,00:04:21.810 , 00:04:23.890,12,2.08,261.79,263.87
approach_right           ,00:04:23.880 , 00:04:24.610,2,0.73,263.86,264.59
push_right               ,00:04:24.620 , 00:04:25.420,1,0.8,264.6,265.4
rearing_sup              ,00:04:25.430 , 00:04:25.880,16,0.45,265.41,265.86
around_emptywall         ,00:04:25.870 , 00:04:27.340,15,1.47,265.85,267.32
push_right               ,00:04:27.360 , 00:04:28.280,1,0.92,267.34,268.26
look_down                ,00:04:28.290 , 00:04:29.250,20,0.96,268.27,269.23
look_around              ,00:04:29.250 , 00:04:32.660,19,3.41,269.23,272.64
walk                     ,00:04:32.650 , 00:04:33.460,18,0.81,272.63,273.44
around_door              ,00:04:33.470 , 00:04:34.500,14,1.03,273.45,274.48
rearing_sup              ,00:04:34.490 , 00:04:37.790,16,3.3,274.47,277.77
approach_feeder          ,00:04:37.790 , 00:04:38.430,11,0.64,277.77,278.41
around_feeder            ,00:04:38.460 , 00:04:39.640,12,1.18,278.44,279.62
approach_right           ,00:04:39.660 , 00:04:40.050,2,0.39,279.64,280.03
push_right               ,00:04:40.060 , 00:04:40.630,1,0.57,280.04,280.61
rearing_sup              ,00:04:40.630 , 00:04:41.380,16,0.75,280.61,281.36
approach_left            ,00:04:41.380 , 00:04:41.880,7,0.5,281.36,281.86
rearing_sup              ,00:04:41.880 , 00:04:43.230,16,1.35,281.86,283.21
walk                     ,00:04:43.240 , 00:04:44.090,18,0.85,283.22,284.07
rearing_sup              ,00:04:44.110 , 00:04:46.840,16,2.73,284.09,286.82
approach_right           ,00:04:46.890 , 00:04:47.500,2,0.61,286.87,287.48
push_right               ,00:04:47.500 , 00:04:48.620,1,1.12,287.48,288.6
approach_feeder          ,00:04:48.620 , 00:04:49.710,11,1.09,288.6,289.69
feeder                   ,00:04:49.700 , 00:04:53.130,9,3.43,289.68,293.11
approach_right           ,00:04:53.110 , 00:04:54.220,2,1.11,293.09,294.2
push_right               ,00:04:54.230 , 00:04:54.840,1,0.61,294.21,294.82
rearing_sup              ,00:04:54.840 , 00:04:55.640,16,0.8,294.82,295.62
around_emptywall         ,00:04:55.650 , 00:04:57.150,15,1.5,295.63,297.13
grooming                 ,00:04:57.160 , 00:05:02.470,5,5.31,297.14,302.45
around_right             ,00:05:02.460 , 00:05:03.380,4,0.92,302.44,303.36
rearing_sup               ,00:05:03.380 , 00:05:05.710,16,2.33,303.36,305.69
walk                     ,00:05:05.690 , 00:05:06.980,18,1.29,305.67,306.96
rearing_sup              ,00:05:06.960 , 00:05:07.720,16,0.76,306.94,307.7
around_left              ,00:05:07.730 , 00:05:07.950,3,0.22,307.71,307.93
look_down                ,00:05:07.960 , 00:05:09.530,20,1.57,307.94,309.51
rearing_sup               ,00:05:09.530 , 00:05:15.100,16,5.57,309.51,315.08
walk                     ,00:05:15.100 , 00:05:17.230,18,2.13,315.08,317.21
approach_right           ,00:05:17.230 , 00:05:18.060,2,0.83,317.21,318.04
around_right             ,00:05:18.070 , 00:05:18.830,4,0.76,318.05,318.81
walk                     ,00:05:18.860 , 00:05:20.410,18,1.55,318.84,320.39
around_door              ,00:05:20.420 , 00:05:20.960,14,0.54,320.4,320.94
approach_feeder          ,00:05:20.980 , 00:05:21.710,11,0.73,320.96,321.69
around_feeder            ,00:05:21.720 , 00:05:22.850,12,1.13,321.7,322.83
rearing_sup              ,00:05:22.860 , 00:05:28.710,16,5.85,322.84,328.69
around_door              ,00:05:28.690 , 00:05:30.470,14,1.78,328.67,330.45
rearing_sup              ,00:05:30.470 , 00:05:32.120,16,1.65,330.45,332.1
walk                     ,00:05:32.130 , 00:05:32.790,18,0.66,332.11,332.77
approach_feeder          ,00:05:32.810 , 00:05:33.420,11,0.61,332.79,333.4
around_feeder            ,00:05:33.430 , 00:05:34.240,12,0.81,333.41,334.22
walk                     ,00:05:34.240 , 00:05:35.610,18,1.37,334.22,335.59
around_emptywall         ,00:05:35.650 , 00:05:35.900,15,0.25,335.63,335.88
approach_right           ,00:05:35.900 , 00:05:36.420,2,0.52,335.88,336.4
push_right               ,00:05:36.410 , 00:05:36.930,1,0.52,336.39,336.91
approach_feeder          ,00:05:36.930 , 00:05:37.920,11,0.99,336.91,337.9
feeder                   ,00:05:37.930 , 00:05:45.020,9,7.09,337.91,345.0
look_down                ,00:05:45.020 , 00:05:47.780,20,2.76,345.0,347.76
around_emptywall         ,00:05:47.750 , 00:05:49.390,15,1.64,347.73,349.37
walk                     ,00:05:49.430 , 00:05:49.820,18,0.39,349.41,349.8
rearing_sup              ,00:05:49.810 , 00:05:50.740,16,0.93,349.79,350.72
approach_feeder          ,00:05:50.740 , 00:05:51.420,11,0.68,350.72,351.4
around_feeder            ,00:05:51.440 , 00:05:54.390,12,2.95,351.42,354.37
look_down                ,00:05:54.390 , 00:05:57.790,20,3.4,354.37,357.77
around_emptywall         ,00:05:57.790 , 00:05:58.320,15,0.53,357.77,358.3
rearing_sup              ,00:05:58.320 , 00:05:59.600,16,1.28,358.3,359.58
push_right               ,00:05:59.610 , 00:06:00.080,1,0.47,359.59,360.06
around_right             ,00:06:00.100 , 00:06:01.520,4,1.42,360.08,361.5
walk                     ,00:06:01.520 , 00:06:02.650,18,1.13,361.5,362.63
look_around              ,00:06:02.640 , 00:06:03.590,19,0.95,362.62,363.57
look_down                ,00:06:03.610 , 00:06:05.700,20,2.09,363.59,365.68
approach_right           ,00:06:05.710 , 00:06:06.120,2,0.41,365.69,366.1
push_right               ,00:06:06.130 , 00:06:06.700,1,0.57,366.11,366.68
approach_feeder          ,00:06:06.710 , 00:06:07.220,11,0.51,366.69,367.2
feeder                   ,00:06:07.280 , 00:06:15.760,9,8.48,367.26,375.74
around_feeder            ,00:06:15.740 , 00:06:25.360,12,9.62,375.72,385.34
walk                     ,00:06:25.390 , 00:06:26.320,18,0.93,385.37,386.3
grooming                 ,00:06:26.320 , 00:06:32.100,5,5.78,386.3,392.08
around_feeder            ,00:06:32.090 , 00:06:34.060,12,1.97,392.07,394.04
walk                     ,00:06:34.110 , 00:06:34.530,18,0.42,394.09,394.51
rearing_nosup            ,00:06:34.500 , 00:06:35.130,17,0.63,394.48,395.11
approach_right           ,00:06:35.140 , 00:06:35.570,2,0.43,395.12,395.55
push_right               ,00:06:35.560 , 00:06:36.060,1,0.5,395.54,396.04
approach_feeder          ,00:06:36.080 , 00:06:36.520,11,0.44,396.06,396.5
grooming                 ,00:06:36.530 , 00:06:37.050,5,0.52,396.51,397.03
approach_feeder          ,00:06:37.070 , 00:06:37.490,11,0.42,397.05,397.47
feeder                   ,00:06:37.520 , 00:06:39.050,9,1.53,397.5,399.03
walk                     ,00:06:39.050 , 00:06:39.700,18,0.65,399.03,399.68
grooming                 ,00:06:39.700 , 00:06:46.940,5,7.24,399.68,406.92
approach_right           ,00:06:46.950 , 00:06:47.130,2,0.18,406.93,407.11
push_right               ,00:06:47.110 , 00:06:47.980,1,0.87,407.09,407.96
approach_feeder          ,00:06:48.010 , 00:06:48.540,11,0.53,407.99,408.52
feeder                   ,00:06:48.540 , 00:06:52.500,9,3.96,408.52,412.48
approach_right           ,00:06:52.510 , 00:06:53.410,2,0.9,412.49,413.39
push_right               ,00:06:53.410 , 00:06:53.950,1,0.54,413.39,413.93
approach_feeder          ,00:06:53.970 , 00:06:54.630,11,0.66,413.95,414.61
feeder                    ,00:06:54.650 , 00:06:59.650,9,5.0,414.63,419.63
around_feeder            ,00:06:59.640 , 00:07:02.150,12,2.51,419.62,422.13
approach_right           ,00:07:02.140 , 00:07:03.070,2,0.93,422.12,423.05
push_right               ,00:07:03.080 , 00:07:03.790,1,0.71,423.06,423.77
approach_feeder          ,00:07:03.800 , 00:07:05.200,11,1.4,423.78,425.18
feeder                   ,00:07:05.210 , 00:07:08.770,9,3.56,425.19,428.75
approach_right           ,00:07:08.780 , 00:07:09.700,2,0.92,428.76,429.68
push_right               ,00:07:09.710 , 00:07:10.630,1,0.92,429.69,430.61
approach_feeder          ,00:07:10.640 , 00:07:11.100,11,0.46,430.62,431.08
feeder                   ,00:07:11.110 , 00:07:12.800,9,1.69,431.09,432.78
approach_left            ,00:07:12.770 , 00:07:13.920,7,1.15,432.75,433.9
approach_right           ,00:07:13.930 , 00:07:14.570,2,0.64,433.91,434.55
push_right               ,00:07:14.580 , 00:07:15.180,1,0.6,434.56,435.16
approach_feeder          ,00:07:15.190 , 00:07:15.690,11,0.5,435.17,435.67
feeder                   ,00:07:15.680 , 00:07:17.640,9,1.96,435.66,437.62
around_feeder            ,00:07:17.650 , 00:07:19.060,12,1.41,437.63,439.04
approach_right           ,00:07:19.080 , 00:07:19.740,2,0.66,439.06,439.72
push_right               ,00:07:19.760 , 00:07:20.720,1,0.96,439.74,440.7
approach_feeder          ,00:07:20.730 , 00:07:21.230,11,0.5,440.71,441.21
feeder                   ,00:07:21.250 , 00:07:25.910,9,4.66,441.23,445.89
approach_right           ,00:07:25.900 , 00:07:26.830,2,0.93,445.88,446.81
push_right               ,00:07:26.850 , 00:07:27.370,1,0.52,446.83,447.35
approach_feeder          ,00:07:27.390 , 00:07:27.940,11,0.55,447.37,447.92
feeder                   ,00:07:27.950 , 00:07:30.880,9,2.93,447.93,450.86
approach_right           ,00:07:30.930 , 00:07:31.460,2,0.53,450.91,451.44
push_right               ,00:07:31.460 , 00:07:32.140,1,0.68,451.44,452.12
approach_feeder          ,00:07:32.150 , 00:07:32.690,11,0.54,452.13,452.67
feeder                   ,00:07:32.710 , 00:07:34.280,9,1.57,452.69,454.26
approach_right           ,00:07:34.290 , 00:07:34.900,2,0.61,454.27,454.88
push_right               ,00:07:34.930 , 00:07:35.060,1,0.13,454.91,455.04
rearing_sup              ,00:07:35.060 , 00:07:35.680,16,0.62,455.04,455.66
approach_feeder          ,00:07:35.680 , 00:07:36.200,11,0.52,455.66,456.18
feeder                   ,00:07:36.230 , 00:07:39.270,9,3.04,456.21,459.25
approach_right           ,00:07:39.260 , 00:07:40.160,2,0.9,459.24,460.14
push_right               ,00:07:40.170 , 00:07:40.420,1,0.25,460.15,460.4
rearing_sup              ,00:07:40.410 , 00:07:41.180,16,0.77,460.39,461.16
approach_feeder          ,00:07:41.190 , 00:07:41.690,11,0.5,461.17,461.67
feeder                   ,00:07:41.710 , 00:07:46.750,9,5.04,461.69,466.73
walk                     ,00:07:46.750 , 00:07:47.410,18,0.66,466.73,467.39
look_down                ,00:07:47.400 , 00:07:50.400,20,3.0,467.38,470.38
around_door              ,00:07:50.390 , 00:07:53.360,14,2.97,470.37,473.34
approach_left            ,00:07:53.350 , 00:07:54.200,7,0.85,473.33,474.18
look_down                ,00:07:54.240 , 00:07:56.350,20,2.11,474.22,476.33
rearing_sup              ,00:07:56.360 , 00:07:58.700,16,2.34,476.34,478.68
walk                     ,00:07:58.720 , 00:07:59.000,18,0.28,478.7,478.98
rearing_sup              ,00:07:58.990 , 00:08:00.470,16,1.48,478.97,480.45
approach_right           ,00:08:00.460 , 00:08:00.920,2,0.46,480.44,480.9
approach_feeder          ,00:08:00.910 , 00:08:01.750,11,0.84,480.89,481.73
walk                     ,00:08:01.760 , 00:08:02.700,18,0.94,481.74,482.68
look_down                ,00:08:02.700 , 00:08:06.180,20,3.48,482.68,486.16
rearing_sup              ,00:08:06.180 , 00:08:06.730,16,0.55,486.16,486.71
look_down                ,00:08:06.740 , 00:08:10.840,20,4.1,486.72,490.82
rearing_sup              ,00:08:10.820 , 00:08:12.390,16,1.57,490.8,492.37
look_down                ,00:08:12.410 , 00:08:16.680,20,4.27,492.39,496.66
rearing_sup              ,00:08:16.680 , 00:08:20.330,16,3.65,496.66,500.31
around_feeder            ,00:08:20.340 , 00:08:20.900,12,0.56,500.32,500.88
approach_right           ,00:08:20.920 , 00:08:21.550,2,0.63,500.9,501.53
push_right               ,00:08:21.540 , 00:08:22.120,1,0.58,501.52,502.1
approach_feeder          ,00:08:22.120 , 00:08:22.590,11,0.47,502.1,502.57
feeder                   ,00:08:22.590 , 00:08:27.920,9,5.33,502.57,507.9
walk                     ,00:08:27.940 , 00:08:28.730,18,0.79,507.92,508.71
look_down                 ,00:08:28.720 , 00:08:36.950,20,8.23,508.7,516.93
around_feeder            ,00:08:36.950 , 00:08:38.810,12,1.86,516.93,518.79
approach_right           ,00:08:38.830 , 00:08:39.390,2,0.56,518.81,519.37
push_right               ,00:08:39.380 , 00:08:39.880,1,0.5,519.36,519.86
walk                     ,00:08:39.880 , 00:08:41.300,18,1.42,519.86,521.28
around_door              ,00:08:41.300 , 00:08:43.160,14,1.86,521.28,523.14
approach_feeder          ,00:08:43.220 , 00:08:43.770,11,0.55,523.2,523.75
rearing_sup              ,00:08:43.770 , 00:08:46.140,16,2.37,523.75,526.12
approach_wallwithlever   ,00:08:46.170 , 00:08:47.960,10,1.79,526.15,527.94
push_right               ,00:08:47.970 , 00:08:48.730,1,0.76,527.95,528.71
approach_feeder          ,00:08:48.740 , 00:08:49.560,11,0.82,528.72,529.54
feeder                   ,00:08:49.600 , 00:08:56.250,9,6.65,529.58,536.23
around_feeder            ,00:08:56.230 , 00:08:58.500,12,2.27,536.21,538.48
walk                     ,00:08:58.510 , 00:08:59.410,18,0.9,538.49,539.39
approach_right           ,00:08:59.410 , 00:09:00.320,2,0.91,539.39,540.3
push_right               ,00:09:00.320 , 00:09:00.720,1,0.4,540.3,540.7
approach_feeder          ,00:09:00.730 , 00:09:01.310,11,0.58,540.71,541.29
feeder                   ,00:09:01.330 , 00:09:06.890,9,5.56,541.31,546.87
approach_right           ,00:09:06.900 , 00:09:08.190,2,1.29,546.88,548.17
push_right               ,00:09:08.190 , 00:09:08.900,1,0.71,548.17,548.88
