Name,Start,Finish,code,duration,time_start,time_finish
rearing_nosup            ,00:07:38.270 , 00:07:39.480,17,1.21,446.69,447.9
look_down                ,00:07:39.500 , 00:07:45.780,20,6.28,447.92,454.2
rearing_sup              ,00:07:45.820 , 00:07:47.670,16,1.85,454.24,456.09
approach_left            ,00:07:47.660 , 00:07:49.020,7,1.36,456.08,457.44
push_left                ,00:07:49.030 , 00:07:50.460,8,1.43,457.45,458.88
around_left              ,00:07:50.490 , 00:07:52.230,3,1.74,458.91,460.65
push_left                ,00:07:52.240 , 00:07:53.380,8,1.14,460.66,461.8
look_down                ,00:07:53.370 , 00:07:54.820,20,1.45,461.79,463.24
around_left              ,00:07:54.850 , 00:07:55.940,3,1.09,463.27,464.36
around_door              ,00:07:55.920 , 00:07:57.500,14,1.58,464.34,465.92
around_left              ,00:07:57.480 , 00:07:58.370,3,0.89,465.9,466.79
rearing_sup              ,00:07:58.390 , 00:08:00.270,16,1.88,466.81,468.69
look_down                ,00:08:00.290 , 00:08:02.650,20,2.36,468.71,471.07
walk                     ,00:08:02.620 , 00:08:05.060,18,2.44,471.04,473.48
around_emptywall         ,00:08:05.060 , 00:08:07.560,15,2.5,473.48,475.98
look_down                ,00:08:07.550 , 00:08:09.950,20,2.4,475.97,478.37
rearing_sup              ,00:08:09.940 , 00:08:11.690,16,1.75,478.36,480.11
walk                     ,00:08:11.710 , 00:08:13.590,18,1.88,480.13,482.01
look_around              ,00:08:13.590 , 00:08:14.830,19,1.24,482.01,483.25
feeder                   ,00:08:14.830 , 00:08:21.310,9,6.48,483.25,489.73
walk                     ,00:08:21.300 , 00:08:22.900,18,1.6,489.72,491.32
look_around              ,00:08:22.900 , 00:08:24.550,19,1.65,491.32,492.97
feeder                   ,00:08:24.540 , 00:08:36.160,9,11.62,492.96,504.58
around_feeder            ,00:08:36.170 , 00:08:36.650,12,0.48,504.59,505.07
feeder                   ,00:08:36.630 , 00:08:38.950,9,2.32,505.05,507.37
around_feeder            ,00:08:38.980 , 00:08:43.070,12,4.09,507.4,511.49
look_down                ,00:08:43.090 , 00:08:48.530,20,5.44,511.51,516.95
around_feeder            ,00:08:48.510 , 00:08:57.640,12,9.13,516.93,526.06
walk                     ,00:08:57.620 , 00:08:59.400,18,1.78,526.04,527.82
around_emptywall         ,00:08:59.410 , 00:09:00.090,15,0.68,527.83,528.51
grooming                 ,00:09:00.100 , 00:09:01.290,5,1.19,528.52,529.71
approach_right           ,00:09:01.300 , 00:09:02.100,2,0.8,529.72,530.52
around_right             ,00:09:02.120 , 00:09:03.020,4,0.9,530.54,531.44
